16,17,30,35,36,51,57,58,59,61,62,64,66,68,74,75,76,82,keyword,alls,binary,value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,계란,7,1.0,7.0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,판교,7,1.0,7.0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,안양시장,7,1.0,7.0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,소취하,7,1.0,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,평가자,6,1.0,6.0
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,레인보우,6,1.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,베트맨,6,1.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,구글,6,1.0,6.0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,출판사,6,1.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,수출,6,1.0,6.0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,옥상,6,1.0,6.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,간소화,6,1.0,6.0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,발사,6,1.0,6.0
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,합창단,6,1.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,정찬,6,1.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,임대료,6,1.0,6.0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,안국,6,1.0,6.0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,독서,6,1.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,줄기세포,5,1.0,5.0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,광,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,짝꿍,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,달리기,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,동거,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,차별금지법,5,1.0,5.0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,홍채,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,보행자,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,앞잡이,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,도덕,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,편성,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,장시간,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,실용,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,로더,5,1.0,5.0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,치안감,5,1.0,5.0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,순경,5,1.0,5.0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,방산,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,삭발,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,첨단,5,1.0,5.0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,주선,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,이단,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,구상,5,1.0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,바퀴,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,짱깨,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,탐험,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,욱일기,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,박사,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,공임,4,1.0,4.0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,경정,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,과학자,4,1.0,4.0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,폐업,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,혼인신고,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,캠프,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,간통죄,4,1.0,4.0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,서량,4,1.0,4.0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,모형,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,동성애자,4,1.0,4.0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,광주시,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,동반,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,은수미,4,1.0,4.0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,서적,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,연골,4,1.0,4.0
